bird_y, bottom_pipe_y, top_pipe_y, dist, did_jump
612,462,262,0,-1
623,462,262,0,-1
635,462,262,0,-1
647,462,262,0,-1
659,462,262,0,-1
672,462,262,0,-1
684,462,262,0,-1
697,462,262,0,-1
710,462,262,0,-1
723,462,262,0,-1
41,570,370,333,1
33,570,370,331,0
26,570,370,329,0
20,570,370,327,0
15,570,370,325,0
11,570,370,323,0
8,570,370,321,0
6,570,370,319,0
5,570,370,317,0
5,570,370,315,0
6,570,370,313,0
8,570,370,311,0
11,570,370,309,0
15,570,370,307,0
20,570,370,305,0
26,570,370,303,0
33,570,370,301,0
38,570,370,299,0
43,570,370,297,0
48,570,370,295,0
54,570,370,293,0
60,570,370,291,0
66,570,370,289,0
72,570,370,287,0
78,570,370,285,0
85,570,370,283,0
92,570,370,281,0
99,570,370,279,0
106,570,370,277,0
113,570,370,275,0
121,570,370,273,0
129,570,370,271,0
137,570,370,269,0
145,570,370,267,0
153,570,370,265,0
162,570,370,263,0
171,570,370,261,0
180,570,370,259,0
189,570,370,257,0
198,570,370,255,0
208,570,370,253,0
218,570,370,251,0
228,570,370,249,0
238,570,370,247,0
248,570,370,245,0
259,570,370,243,0
270,570,370,241,0
281,570,370,239,0
292,570,370,237,0
303,570,370,235,0
315,570,370,233,0
326,570,370,231,0
338,570,370,229,0
351,570,370,227,0
363,570,370,225,0
376,570,370,223,0
388,570,370,221,0
401,570,370,219,0
392,570,370,217,1
384,570,370,215,0
377,570,370,213,0
371,570,370,211,0
366,570,370,209,0
362,570,370,207,0
359,570,370,205,0
357,570,370,203,0
356,570,370,201,0
356,570,370,199,0
357,570,370,197,0
359,570,370,195,0
362,570,370,193,0
366,570,370,191,0
371,570,370,189,0
377,570,370,187,0
368,570,370,185,1
360,570,370,183,0
353,570,370,181,0
347,570,370,179,0
342,570,370,177,0
338,570,370,175,0
335,570,370,173,0
333,570,370,171,0
332,570,370,169,0
332,570,370,167,0
333,570,370,165,0
335,570,370,163,0
338,570,370,161,0
342,570,370,159,0
347,570,370,157,0
353,570,370,155,0
360,570,370,153,0
365,570,370,151,0
371,570,370,149,0
376,570,370,147,0
382,570,370,145,0
387,570,370,143,0
393,570,370,141,0
400,570,370,139,0
406,570,370,137,0
413,570,370,135,0
419,570,370,133,0
426,570,370,131,0
434,570,370,129,0
441,570,370,127,0
449,570,370,125,0
456,570,370,123,0
447,570,370,121,1
439,570,370,119,0
432,570,370,117,0
426,570,370,115,0
421,570,370,113,0
417,570,370,111,0
414,570,370,109,0
412,570,370,107,0
411,570,370,105,0
411,570,370,103,0
412,570,370,101,0
414,570,370,99,0
417,570,370,97,0
421,570,370,95,0
426,570,370,93,0
432,570,370,91,0
423,570,370,89,1
415,570,370,87,0
408,570,370,85,0
402,570,370,83,0
397,570,370,81,0
393,570,370,79,0
390,570,370,77,0
388,570,370,75,0
387,570,370,73,0
387,570,370,71,0
388,570,370,69,0
390,570,370,67,0
393,570,370,65,0
397,570,370,63,0
402,570,370,61,0
408,570,370,59,0
415,570,370,57,0
420,570,370,55,0
426,570,370,53,0
431,570,370,51,0
437,570,370,49,0
442,570,370,47,0
448,570,370,45,0
455,570,370,43,0
461,570,370,41,0
468,570,370,39,0
474,570,370,37,0
481,570,370,35,0
472,570,370,33,1
464,570,370,31,0
457,570,370,29,0
451,570,370,27,0
446,570,370,25,0
442,570,370,23,0
439,570,370,21,0
437,570,370,19,0
436,570,370,17,0
436,570,370,15,0
437,570,370,13,0
439,570,370,11,0
442,570,370,9,0
446,570,370,7,0
451,570,370,5,0
457,570,370,3,0
448,570,370,1,1
440,570,370,0,0
433,570,370,0,0
427,570,370,0,0
422,570,370,0,0
418,570,370,0,0
415,570,370,0,0
413,570,370,0,0
412,570,370,0,0
412,570,370,0,0
413,570,370,0,0
415,570,370,0,0
418,570,370,0,0
422,570,370,0,0
427,570,370,0,0
433,570,370,0,0
440,570,370,0,0
445,570,370,0,0
451,570,370,0,0
456,570,370,0,0
462,570,370,0,0
467,570,370,0,0
473,570,370,0,0
464,570,370,0,1
456,570,370,0,0
449,570,370,0,0
443,570,370,0,0
438,570,370,0,0
434,570,370,0,0
431,570,370,0,0
429,570,370,0,0
428,570,370,0,0
428,570,370,0,0
429,570,370,0,0
431,570,370,0,0
434,570,370,0,0
438,570,370,0,0
429,570,370,0,1
421,570,370,0,0
414,570,370,0,0
408,570,370,0,0
403,570,370,0,0
399,570,370,0,0
396,570,370,0,0
394,570,370,0,0
393,570,370,0,0
393,570,370,0,0
394,570,370,0,0
396,570,370,0,0
399,570,370,0,0
403,570,370,0,0
408,570,370,0,0
414,570,370,0,0
421,570,370,0,0
426,570,370,0,0
432,570,370,0,0
437,570,370,0,0
443,570,370,0,0
448,570,370,0,0
454,570,370,0,0
461,570,370,0,0
467,570,370,0,0
474,570,370,0,0
480,570,370,0,0
487,570,370,0,0
495,570,370,0,0
486,570,370,0,1
478,570,370,0,0
471,570,370,0,0
465,570,370,0,0
460,570,370,0,0
456,570,370,0,0
453,570,370,0,0
451,570,370,0,0
450,581,381,103,0
450,581,381,101,0
451,581,381,99,0
453,581,381,97,0
456,581,381,95,0
460,581,381,93,0
465,581,381,91,0
456,581,381,89,1
448,581,381,87,0
441,581,381,85,0
435,581,381,83,0
430,581,381,81,0
426,581,381,79,0
423,581,381,77,0
421,581,381,75,0
420,581,381,73,0
420,581,381,71,0
421,581,381,69,0
423,581,381,67,0
426,581,381,65,0
430,581,381,63,0
435,581,381,61,0
441,581,381,59,0
448,581,381,57,0
453,581,381,55,0
458,581,381,53,0
463,581,381,51,0
469,581,381,49,0
475,581,381,47,0
481,581,381,45,0
472,581,381,43,1
464,581,381,41,0
457,581,381,39,0
451,581,381,37,0
446,581,381,35,0
442,581,381,33,0
439,581,381,31,0
437,581,381,29,0
436,581,381,27,0
436,581,381,25,0
437,581,381,23,0
439,581,381,21,0
442,581,381,19,0
446,581,381,17,0
451,581,381,15,0
457,581,381,13,0
464,581,381,11,0
469,581,381,9,0
474,581,381,7,0
465,581,381,5,1
457,581,381,3,0
450,581,381,1,0
444,581,381,0,0
439,581,381,0,0
435,581,381,0,0
432,581,381,0,0
430,581,381,0,0
429,581,381,0,0
429,581,381,0,0
430,581,381,0,0
432,581,381,0,0
435,581,381,0,0
439,581,381,0,0
444,581,381,0,0
450,581,381,0,0
457,581,381,0,0
462,581,381,0,0
467,581,381,0,0
472,581,381,0,0
463,581,381,0,1
455,581,381,0,0
448,581,381,0,0
442,581,381,0,0
437,581,381,0,0
433,581,381,0,0
430,581,381,0,0
428,581,381,0,0
427,581,381,0,0
427,581,381,0,0
428,581,381,0,0
430,581,381,0,0
433,581,381,0,0
437,581,381,0,0
442,581,381,0,0
448,581,381,0,0
455,581,381,0,0
460,581,381,0,0
466,581,381,0,0
471,581,381,0,0
477,581,381,0,0
482,581,381,0,0
488,581,381,0,0
479,581,381,0,1
471,581,381,0,0
464,581,381,0,0
458,581,381,0,0
453,581,381,0,0
449,581,381,0,0
446,581,381,0,0
444,581,381,0,0
443,581,381,0,0
443,581,381,0,0
444,581,381,0,0
446,581,381,0,0
449,581,381,0,0
453,581,381,0,0
458,581,381,0,0
464,581,381,0,0
471,581,381,0,0
476,581,381,0,0
467,581,381,0,1
459,581,381,0,0
452,581,381,0,0
446,581,381,0,0
441,581,381,0,0
437,581,381,0,0
434,581,381,0,0
432,581,381,0,0
431,581,381,0,0
431,581,381,0,0
432,581,381,0,0
434,581,381,0,0
437,581,381,0,0
441,581,381,0,0
432,581,381,0,1
424,512,312,85,0
417,512,312,83,0
411,512,312,81,0
406,512,312,79,0
402,512,312,77,0
399,512,312,75,0
397,512,312,73,0
396,512,312,71,0
396,512,312,69,0
397,512,312,67,0
399,512,312,65,0
402,512,312,63,0
393,512,312,61,1
385,512,312,59,0
378,512,312,57,0
372,512,312,55,0
367,512,312,53,0
363,512,312,51,0
360,512,312,49,0
358,512,312,47,0
357,512,312,45,0
357,512,312,43,0
358,512,312,41,0
360,512,312,39,0
363,512,312,37,0
367,512,312,35,0
372,512,312,33,0
378,512,312,31,0
385,512,312,29,0
390,512,312,27,0
396,512,312,25,0
401,512,312,23,0
407,512,312,21,0
412,512,312,19,0
418,512,312,17,0
409,512,312,15,1
401,512,312,13,0
394,512,312,11,0
388,512,312,9,0
383,512,312,7,0
379,512,312,5,0
376,512,312,3,0
374,512,312,1,0
373,512,312,0,0
373,512,312,0,0
374,512,312,0,0
376,512,312,0,0
379,512,312,0,0
383,512,312,0,0
388,512,312,0,0
394,512,312,0,0
401,512,312,0,0
406,512,312,0,0
412,512,312,0,0
403,512,312,0,1
395,512,312,0,0
388,512,312,0,0
382,512,312,0,0
377,512,312,0,0
373,512,312,0,0
370,512,312,0,0
368,512,312,0,0
367,512,312,0,0
367,512,312,0,0
368,512,312,0,0
370,512,312,0,0
373,512,312,0,0
377,512,312,0,0
382,512,312,0,0
388,512,312,0,0
395,512,312,0,0
400,512,312,0,0
405,512,312,0,0
410,512,312,0,0
416,512,312,0,0
422,512,312,0,0
428,512,312,0,0
434,512,312,0,0
425,512,312,0,1
417,512,312,0,0
410,512,312,0,0
404,512,312,0,0
399,512,312,0,0
395,512,312,0,0
392,512,312,0,0
390,512,312,0,0
389,512,312,0,0
389,512,312,0,0
390,512,312,0,0
392,512,312,0,0
395,512,312,0,0
399,512,312,0,0
404,512,312,0,0
410,512,312,0,0
417,512,312,0,0
422,512,312,0,0
427,512,312,0,0
432,512,312,0,0
438,512,312,0,0
444,512,312,0,0
450,512,312,0,0
441,512,312,0,1
433,512,312,0,0
426,512,312,0,0
420,512,312,0,0
415,512,312,0,0
411,512,312,0,0
408,512,312,0,0
406,512,312,0,0
405,512,312,0,0
405,512,312,0,0
406,512,312,0,0
408,512,312,0,0
411,512,312,0,0
415,512,312,0,0
420,512,312,0,0
426,578,378,103,0
433,578,378,101,0
438,578,378,99,0
443,578,378,97,0
448,578,378,95,0
454,578,378,93,0
460,578,378,91,0
466,578,378,89,0
457,578,378,87,1
449,578,378,85,0
442,578,378,83,0
436,578,378,81,0
431,578,378,79,0
427,578,378,77,0
424,578,378,75,0
422,578,378,73,0
421,578,378,71,0
421,578,378,69,0
422,578,378,67,0
424,578,378,65,0
427,578,378,63,0
431,578,378,61,0
436,578,378,59,0
442,578,378,57,0
449,578,378,55,0
454,578,378,53,0
459,578,378,51,0
464,578,378,49,0
470,578,378,47,0
476,578,378,45,0
482,578,378,43,0
488,578,378,41,0
494,578,378,39,0
501,578,378,37,0
508,578,378,35,0
499,578,378,33,1
491,578,378,31,0
484,578,378,29,0
478,578,378,27,0
473,578,378,25,0
469,578,378,23,0
466,578,378,21,0
464,578,378,19,0
463,578,378,17,0
463,578,378,15,0
464,578,378,13,0
466,578,378,11,0
469,578,378,9,0
473,578,378,7,0
478,578,378,5,0
484,578,378,3,0
491,578,378,1,0
496,578,378,0,0
501,578,378,0,0
506,578,378,0,0
497,578,378,0,1
489,578,378,0,0
482,578,378,0,0
476,578,378,0,0
471,578,378,0,0
467,578,378,0,0
464,578,378,0,0
462,578,378,0,0
461,578,378,0,0
461,578,378,0,0
462,578,378,0,0
464,578,378,0,0
467,578,378,0,0
471,578,378,0,0
476,578,378,0,0
482,578,378,0,0
489,578,378,0,0
494,578,378,0,0
500,578,378,0,0
505,578,378,0,0
511,578,378,0,0
516,578,378,0,0
522,578,378,0,0
513,578,378,0,1
505,578,378,0,0
498,578,378,0,0
492,578,378,0,0
487,578,378,0,0
483,578,378,0,0
480,578,378,0,0
478,578,378,0,0
477,578,378,0,0
477,578,378,0,0
478,578,378,0,0
480,578,378,0,0
483,578,378,0,0
487,578,378,0,0
492,578,378,0,0
498,578,378,0,0
505,578,378,0,0
510,578,378,0,0
501,578,378,0,1
493,578,378,0,0
486,578,378,0,0
480,578,378,0,0
475,578,378,0,0
471,578,378,0,0
468,578,378,0,0
466,578,378,0,0
465,578,378,0,0
465,578,378,0,0
466,578,378,0,0
468,578,378,0,0
471,578,378,0,0
475,578,378,0,0
480,578,378,0,0
486,578,378,0,0
477,578,378,0,1
469,578,378,0,0
462,578,378,0,0
456,578,378,0,0
451,578,378,0,0
447,578,378,0,0
444,578,378,0,0
442,578,378,0,0
441,578,378,0,0
441,578,378,0,0
442,578,378,0,0
444,578,378,0,0
447,578,378,0,0
451,527,327,85,0
456,527,327,83,0
462,527,327,81,0
469,527,327,79,0
460,527,327,77,1
452,527,327,75,0
445,527,327,73,0
439,527,327,71,0
434,527,327,69,0
430,527,327,67,0
427,527,327,65,0
425,527,327,63,0
424,527,327,61,0
424,527,327,59,0
425,527,327,57,0
427,527,327,55,0
430,527,327,53,0
434,527,327,51,0
439,527,327,49,0
445,527,327,47,0
452,527,327,45,0
443,527,327,43,1
435,527,327,41,0
428,527,327,39,0
422,527,327,37,0
417,527,327,35,0
413,527,327,33,0
410,527,327,31,0
408,527,327,29,0
407,527,327,27,0
407,527,327,25,0
408,527,327,23,0
410,527,327,21,0
413,527,327,19,0
417,527,327,17,0
422,527,327,15,0
428,527,327,13,0
435,527,327,11,0
440,527,327,9,0
446,527,327,7,0
451,527,327,5,0
457,527,327,3,0
462,527,327,1,0
453,527,327,0,1
445,527,327,0,0
438,527,327,0,0
432,527,327,0,0
427,527,327,0,0
423,527,327,0,0
420,527,327,0,0
418,527,327,0,0
417,527,327,0,0
417,527,327,0,0
418,527,327,0,0
420,527,327,0,0
423,527,327,0,0
427,527,327,0,0
432,527,327,0,0
438,527,327,0,0
445,527,327,0,0
450,527,327,0,0
441,527,327,0,1
433,527,327,0,0
426,527,327,0,0
420,527,327,0,0
415,527,327,0,0
411,527,327,0,0
408,527,327,0,0
406,527,327,0,0
405,527,327,0,0
405,527,327,0,0
406,527,327,0,0
408,527,327,0,0
411,527,327,0,0
415,527,327,0,0
420,527,327,0,0
426,527,327,0,0
433,527,327,0,0
438,527,327,0,0
444,527,327,0,0
449,527,327,0,0
440,527,327,0,1
432,527,327,0,0
425,527,327,0,0
419,527,327,0,0
414,527,327,0,0
410,527,327,0,0
407,527,327,0,0
405,527,327,0,0
404,527,327,0,0
404,527,327,0,0
405,527,327,0,0
407,527,327,0,0
410,527,327,0,0
414,527,327,0,0
419,527,327,0,0
425,527,327,0,0
432,527,327,0,0
437,527,327,0,0
442,527,327,0,0
448,527,327,0,0
453,527,327,0,0
444,527,327,0,1
436,527,327,0,0
429,527,327,0,0
423,527,327,0,0
418,527,327,0,0
414,527,327,0,0
411,527,327,0,0
409,527,327,0,0
408,527,327,0,0
408,527,327,0,0
409,527,327,0,0
411,527,327,0,0
414,527,327,0,0
418,527,327,0,0
423,551,351,103,0
429,551,351,101,0
436,551,351,99,0
441,551,351,97,0
446,551,351,95,0
437,551,351,93,1
429,551,351,91,0
422,551,351,89,0
416,551,351,87,0
411,551,351,85,0
407,551,351,83,0
404,551,351,81,0
402,551,351,79,0
401,551,351,77,0
401,551,351,75,0
402,551,351,73,0
404,551,351,71,0
407,551,351,69,0
411,551,351,67,0
416,551,351,65,0
422,551,351,63,0
429,551,351,61,0
434,551,351,59,0
440,551,351,57,0
431,551,351,55,1
423,551,351,53,0
416,551,351,51,0
410,551,351,49,0
405,551,351,47,0
401,551,351,45,0
398,551,351,43,0
396,551,351,41,0
395,551,351,39,0
395,551,351,37,0
396,551,351,35,0
398,551,351,33,0
401,551,351,31,0
405,551,351,29,0
410,551,351,27,0
416,551,351,25,0
423,551,351,23,0
428,551,351,21,0
433,551,351,19,0
438,551,351,17,0
444,551,351,15,0
435,551,351,13,1
427,551,351,11,0
420,551,351,9,0
414,551,351,7,0
409,551,351,5,0
405,551,351,3,0
402,551,351,1,0
400,551,351,0,0
399,551,351,0,0
399,551,351,0,0
400,551,351,0,0
402,551,351,0,0
405,551,351,0,0
409,551,351,0,0
414,551,351,0,0
420,551,351,0,0
427,551,351,0,0
432,551,351,0,0
437,551,351,0,0
442,551,351,0,0
433,551,351,0,1
425,551,351,0,0
418,551,351,0,0
412,551,351,0,0
407,551,351,0,0
403,551,351,0,0
400,551,351,0,0
398,551,351,0,0
397,551,351,0,0
397,551,351,0,0
398,551,351,0,0
400,551,351,0,0
403,551,351,0,0
407,551,351,0,0
412,551,351,0,0
418,551,351,0,0
425,551,351,0,0
430,551,351,0,0
436,551,351,0,0
427,551,351,0,1
419,551,351,0,0
412,551,351,0,0
406,551,351,0,0
401,551,351,0,0
397,551,351,0,0
394,551,351,0,0
392,551,351,0,0
391,551,351,0,0
391,551,351,0,0
392,551,351,0,0
394,551,351,0,0
397,551,351,0,0
401,551,351,0,0
406,551,351,0,0
412,551,351,0,0
403,551,351,0,1
395,551,351,0,0
388,551,351,0,0
382,551,351,0,0
377,551,351,0,0
373,551,351,0,0
370,551,351,0,0
368,551,351,0,0
367,551,351,0,0
367,551,351,0,0
368,551,351,0,0
370,551,351,0,0
373,551,351,0,0
377,551,351,0,0
382,551,351,0,0
388,551,351,0,0
395,551,351,0,0
400,551,351,0,0
405,551,351,0,0
410,551,351,0,0
416,551,351,0,0
422,551,351,0,0
428,551,351,0,0
434,551,351,0,0
440,551,351,0,0
447,580,380,85,0
454,580,380,83,0
461,580,380,81,0
468,580,380,79,0
459,580,380,77,1
451,580,380,75,0
444,580,380,73,0
438,580,380,71,0
433,580,380,69,0
429,580,380,67,0
426,580,380,65,0
424,580,380,63,0
423,580,380,61,0
423,580,380,59,0
424,580,380,57,0
426,580,380,55,0
429,580,380,53,0
433,580,380,51,0
438,580,380,49,0
444,580,380,47,0
451,580,380,45,0
456,580,380,43,0
461,580,380,41,0
466,580,380,39,0
472,580,380,37,0
478,580,380,35,0
484,580,380,33,0
490,580,380,31,0
496,580,380,29,0
503,580,380,27,0
510,580,380,25,0
517,580,380,23,0
508,580,380,21,1
500,580,380,19,0
493,580,380,17,0
487,580,380,15,0
482,580,380,13,0
478,580,380,11,0
475,580,380,9,0
473,580,380,7,0
472,580,380,5,0
472,580,380,3,0
473,580,380,1,0
475,580,380,0,0
478,580,380,0,0
482,580,380,0,0
487,580,380,0,0
478,580,380,0,1
470,580,380,0,0
463,580,380,0,0
457,580,380,0,0
452,580,380,0,0
448,580,380,0,0
445,580,380,0,0
443,580,380,0,0
442,580,380,0,0
442,580,380,0,0
443,580,380,0,0
445,580,380,0,0
448,580,380,0,0
452,580,380,0,0
443,580,380,0,1
435,580,380,0,0
428,580,380,0,0
422,580,380,0,0
417,580,380,0,0
413,580,380,0,0
410,580,380,0,0
408,580,380,0,0
407,580,380,0,0
407,580,380,0,0
408,580,380,0,0
410,580,380,0,0
413,580,380,0,0
417,580,380,0,0
422,580,380,0,0
428,580,380,0,0
435,580,380,0,0
440,580,380,0,0
445,580,380,0,0
450,580,380,0,0
456,580,380,0,0
462,580,380,0,0
468,580,380,0,0
474,580,380,0,0
480,580,380,0,0
487,580,380,0,0
494,580,380,0,0
485,580,380,0,1
477,580,380,0,0
470,580,380,0,0
464,580,380,0,0
459,580,380,0,0
455,580,380,0,0
452,580,380,0,0
450,580,380,0,0
449,580,380,0,0
449,580,380,0,0
450,580,380,0,0
452,580,380,0,0
455,580,380,0,0
459,580,380,0,0
464,580,380,0,0
470,580,380,0,0
477,580,380,0,0
482,580,380,0,0
487,580,380,0,0
492,580,380,0,0
498,580,380,0,0
489,580,380,0,1
481,580,380,0,0
474,580,380,0,0
468,580,380,0,0
463,580,380,0,0
459,580,380,0,0
456,580,380,0,0
454,589,389,103,0
453,589,389,101,0
453,589,389,99,0
454,589,389,97,0
456,589,389,95,0
459,589,389,93,0
463,589,389,91,0
468,589,389,89,0
474,589,389,87,0
481,589,389,85,0
486,589,389,83,0
491,589,389,81,0
497,589,389,79,0
502,589,389,77,0
508,589,389,75,0
499,589,389,73,1
491,589,389,71,0
484,589,389,69,0
478,589,389,67,0
473,589,389,65,0
469,589,389,63,0
466,589,389,61,0
464,589,389,59,0
463,589,389,57,0
463,589,389,55,0
464,589,389,53,0
466,589,389,51,0
469,589,389,49,0
473,589,389,47,0
478,589,389,45,0
484,589,389,43,0
491,589,389,41,0
496,589,389,39,0
487,589,389,37,1
479,589,389,35,0
472,589,389,33,0
466,589,389,31,0
461,589,389,29,0
457,589,389,27,0
454,589,389,25,0
452,589,389,23,0
451,589,389,21,0
451,589,389,19,0
452,589,389,17,0
454,589,389,15,0
457,589,389,13,0
461,589,389,11,0
466,589,389,9,0
472,589,389,7,0
479,589,389,5,0
484,589,389,3,0
489,589,389,1,0
495,589,389,0,0
500,589,389,0,0
506,589,389,0,0
497,589,389,0,1
489,589,389,0,0
482,589,389,0,0
476,589,389,0,0
471,589,389,0,0
467,589,389,0,0
464,589,389,0,0
462,589,389,0,0
461,589,389,0,0
461,589,389,0,0
462,589,389,0,0
464,589,389,0,0
467,589,389,0,0
471,589,389,0,0
476,589,389,0,0
482,589,389,0,0
489,589,389,0,0
494,589,389,0,0
499,589,389,0,0
505,589,389,0,0
510,589,389,0,0
516,589,389,0,0
507,589,389,0,1
499,589,389,0,0
492,589,389,0,0
486,589,389,0,0
481,589,389,0,0
477,589,389,0,0
474,589,389,0,0
472,589,389,0,0
471,589,389,0,0
471,589,389,0,0
472,589,389,0,0
474,589,389,0,0
477,589,389,0,0
481,589,389,0,0
486,589,389,0,0
492,589,389,0,0
499,589,389,0,0
504,589,389,0,0
495,589,389,0,1
487,589,389,0,0
480,589,389,0,0
474,589,389,0,0
469,589,389,0,0
465,589,389,0,0
462,589,389,0,0
460,589,389,0,0
459,589,389,0,0
459,589,389,0,0
460,589,389,0,0
462,589,389,0,0
465,589,389,0,0
469,589,389,0,0
474,589,389,0,0
465,589,389,0,1
457,589,389,0,0
450,589,389,0,0
444,589,389,0,0
439,589,389,0,0
435,589,389,0,0
432,589,389,0,0
430,589,389,0,0
429,589,389,0,0
429,589,389,0,0
430,589,389,0,0
432,589,389,0,0
423,589,389,0,1
415,589,389,0,0
408,589,389,0,0
402,436,236,85,0
397,436,236,83,0
393,436,236,81,0
390,436,236,79,0
388,436,236,77,0
387,436,236,75,0
387,436,236,73,0
388,436,236,71,0
390,436,236,69,0
381,436,236,67,1
373,436,236,65,0
366,436,236,63,0
360,436,236,61,0
355,436,236,59,0
351,436,236,57,0
348,436,236,55,0
346,436,236,53,0
345,436,236,51,0
345,436,236,49,0
346,436,236,47,0
337,436,236,45,1
329,436,236,43,0
322,436,236,41,0
316,436,236,39,0
311,436,236,37,0
307,436,236,35,0
304,436,236,33,0
302,436,236,31,0
301,436,236,29,0
301,436,236,27,0
302,436,236,25,0
304,436,236,23,0
